UMAP1,UMAP2,id,top_nt,nerve,region,super_class,side,hemilineage,cell_function,cell_function_detailed,body_part_effector,composite_cell_type,cell_class,cell_sub_class,cell_type,label,nerve_side,unordered_cluster,cluster,colours,hover
2.7062992320383765,0.9189042737603912,720575941577100277,acetylcholine,right_ventral_cervical_nerve,central_brain,motor,right,MX12__prim,neck_motor,neck_yaw,neck yaw,VCvN,neck_motor_neuron,neck_yaw_motor_neuron,VCvN,neck yaw,right,8,EFF_14,#E92F2F,composite_cell_type: VCvN cell_function: neck_motor <br>root_id: 720575941577100277
-6.3825538887654565,-4.1724732825636135,720575941577100625,unknown,NA,ventral_nerve_cord,visceral_circulatory,right,NA,ovulation,NA,reproductive tract,abd_Dsx_OA_A6,ventral_nerve_cord_neurosecretory_cell,reproductive_tract_neurosecretory_cell,abd_Dsx_OA,reproductive tract,right,5,EFF_03,#9C9286,composite_cell_type: abd_Dsx_OA_A6 cell_function: ovulation <br>root_id: 720575941577100625
6.7004868254984595,-0.433727354752945,720575941577119825,unknown,left_first_abdominal_nerve,ventral_nerve_cord,motor,left,NA,leg_motor,extend_coxa_trochanter_joint,hind leg,tergotrochanter_extensor_MetaAN_T3,leg_motor_neuron,hind_leg_motor_neuron,tergotrochanter_extensor_MetaAN,hind leg,left,1,EFF_10,#7E378C,composite_cell_type: tergotrochanter_extensor_MetaAN_T3 cell_function: leg_motor <br>root_id: 720575941577119825
-4.279059006181838,-4.3591750571607815,720575941577595125,octopamine,NA,ventral_nerve_cord,motor,right,NA,NA,NA,abdomen,NA,abdomen_motor_neuron,abdomen_motor_neuron,NA,abdomen,right,10,EFF_02,#FAC240,composite_cell_type: NA cell_function: NA <br>root_id: 720575941577595125
-5.015901161638381,-2.046274275529312,720575941577649909,serotonin,NA,central_brain,visceral_circulatory,right,putative_primary,NA,Hug,retrocerebral complex,SEZ_NSC_Hugin,subesophageal_zone_neurosecretory_cell,retrocerebral_complex_neurosecretory_cell,SEZ_NSC_Hugin,retrocerebral complex,right,11,EFF_04,#F35438,composite_cell_type: SEZ_NSC_Hugin cell_function: NA <br>root_id: 720575941577649909
2.708448813947556,0.6477786591172943,720575941577663825,octopamine,right_dorsal_prothoracic_nerve,ventral_nerve_cord,motor,right,NA,neck_motor,neck_roll,neck roll,DProN_d,neck_motor_neuron,neck_roll_motor_neuron,DProN_d,neck roll,right,8,EFF_14,#E92F2F,composite_cell_type: DProN_d cell_function: neck_motor <br>root_id: 720575941577663825
0.6881545052851417,5.24296298528917,720575941578439513,gaba,right_metathoracic_leg_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,flex_coxa_trochanter_joint,hind leg,trochanter_flexor_ventrolateral_ribbon,leg_motor_neuron,hind_leg_motor_neuron,trochanter_flexor_ventrolateral_ribbon,hind leg,right,2,EFF_12,#695B52,composite_cell_type: trochanter_flexor_ventrolateral_ribbon cell_function: leg_motor <br>root_id: 720575941578439513
6.365864442380784,-0.3962546298383942,720575941578679121,octopamine,NA,ventral_nerve_cord,motor,left,NA,leg_motor,extend_coxa_trochanter_joint,hind leg,sternotrochanter_extensor_ventrolateral_ribbon,leg_motor_neuron,hind_leg_motor_neuron,sternotrochanter_extensor_ventrolateral_ribbon,hind leg,left,1,EFF_10,#7E378C,composite_cell_type: sternotrochanter_extensor_ventrolateral_ribbon cell_function: leg_motor <br>root_id: 720575941578679121
-4.215284182039382,-4.312057347047256,720575941579572561,octopamine,abdominal_nerve_trunk,ventral_nerve_cord,motor,left,NA,ovulation,NA,reproductive tract,CMU-like,abdomen_motor_neuron,abdomen_motor_neuron,CMU-like,reproductive tract,left,10,EFF_02,#FAC240,composite_cell_type: CMU-like cell_function: ovulation <br>root_id: 720575941579572561
3.6082083449686744,3.6050710966707,720575941579753849,gaba,right_ventral_prothoracic_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,flex_coxa_trochanter_joint,front leg,trochanter_flexor_VProN,leg_motor_neuron,front_leg_motor_neuron,trochanter_flexor_VProN,front leg,right,6,EFF_13,#CF603E,composite_cell_type: trochanter_flexor_VProN cell_function: leg_motor <br>root_id: 720575941579753849
2.4226764903391578,-0.9171849200605622,720575941580669817,gaba,right_anterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,motor,right,NA,wing_steering,phasic_wing_steering,wing steering,iv1,wing_motor_neuron,wing_steering_motor_neuron,iv1,wing steering,right,3,EFF_08,#9FB555,composite_cell_type: iv1 cell_function: wing_steering <br>root_id: 720575941580669817
7.344534085782883,-0.15811404680006413,720575941580680825,unknown,NA,ventral_nerve_cord,motor,left,NA,leg_motor,pull_long_tendon,middle leg,long_tendon_muscle_B,leg_motor_neuron,middle_leg_motor_neuron,long_tendon_muscle_B,middle leg,left,1,EFF_10,#7E378C,composite_cell_type: long_tendon_muscle_B cell_function: leg_motor <br>root_id: 720575941580680825
3.1951343283976295,4.062902121794297,720575941580731001,acetylcholine,right_prothoracic_leg_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,flex_femur_tibia_joint,front leg,tibia_flexor_T1,leg_motor_neuron,front_leg_motor_neuron,tibia_flexor,front leg,right,6,EFF_13,#CF603E,composite_cell_type: tibia_flexor_T1 cell_function: leg_motor <br>root_id: 720575941580731001
-7.857662512270095,-0.34882006143324285,720575941581804383,serotonin,right_pharyngeal_nerve_or_accessory_pharyngeal_nerve,central_brain,motor,right,putative_primary,pharynx_motor,NA,pharynx,CB0914,pharynx_motor_neuron,pharynx_motor_neuron,CB0914,pharynx,right,13,EFF_07,#B56FCC,composite_cell_type: CB0914 cell_function: pharynx_motor <br>root_id: 720575941581804383
-6.139444185701492,-2.942779869782852,720575941582278265,unknown,NA,ventral_nerve_cord,visceral_circulatory,left,TBD,"diuresis,stress_tolerance,pain_threshold","Dh44,Lk",abdomen,MNad03_A3,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,MNad03,abdomen,left,5,EFF_03,#9C9286,"composite_cell_type: MNad03_A3 cell_function: diuresis,stress_tolerance,pain_threshold <br>root_id: 720575941582278265"
7.498363660367844,3.1566483070970306,720575941583222623,gaba,left_ventral_prothoracic_nerve,ventral_nerve_cord,motor,left,NA,leg_motor,extend_coxa_trochanter_joint,front leg,sternotrochanter_extensor_T1,leg_motor_neuron,front_leg_motor_neuron,sternotrochanter_extensor,front leg,left,7,EFF_11,#55B151,composite_cell_type: sternotrochanter_extensor_T1 cell_function: leg_motor <br>root_id: 720575941583222623
7.5696765647257545,2.8934759190202484,720575941583323358,gaba,left_prothoracic_leg_nerve,ventral_nerve_cord,motor,left,NA,leg_motor,flex_femur_tibia_joint,front leg,accessory_tibia_flexor_C,leg_motor_neuron,front_leg_motor_neuron,accessory_tibia_flexor_C,front leg,left,7,EFF_11,#55B151,composite_cell_type: accessory_tibia_flexor_C cell_function: leg_motor <br>root_id: 720575941583323358
2.9471484885538795,1.65140938664682,720575941583384671,gaba,AN,central_brain,motor,right,putative_primary,antenna_motor,NA,antenna,CB0886,antenna_motor_neuron,antenna_motor_neuron,CB0886,antenna,right,8,EFF_14,#E92F2F,composite_cell_type: CB0886 cell_function: antenna_motor <br>root_id: 720575941583384671
2.5043355689371802,-2.1132374713300934,720575941583644382,gaba,right_posterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,motor,right,NA,wing_power,NA,wing power,DLM1-4_T1,wing_motor_neuron,wing_power_motor_neuron,DLM1-4,wing power,right,3,EFF_08,#9FB555,composite_cell_type: DLM1-4_T1 cell_function: wing_power <br>root_id: 720575941583644382
0.8521074519480445,5.075588135969712,720575941584932486,gaba,right_metathoracic_leg_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,flex_femur_tibia_joint,hind leg,accessory_tibia_flexor_A_T3,leg_motor_neuron,hind_leg_motor_neuron,accessory_tibia_flexor_A,hind leg,right,2,EFF_12,#695B52,composite_cell_type: accessory_tibia_flexor_A_T3 cell_function: leg_motor <br>root_id: 720575941584932486
0.7438824639643409,5.940514712584092,720575941585484766,acetylcholine,right_mesothoracic_leg_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,unknown_leg_movement,middle leg,femur_reductor,leg_motor_neuron,middle_leg_motor_neuron,femur_reductor,middle leg,right,2,EFF_12,#695B52,composite_cell_type: femur_reductor cell_function: leg_motor <br>root_id: 720575941585484766
-8.1657565369283,-2.6522644469618073,720575941585572830,serotonin,NA,central_brain,visceral_circulatory,right,putative_primary,"cardiostimulation,energy_metabolism,stress_tolerance,hormone_regulation","Crz,sNPF",retrocerebral complex,l_NSC_CRZ,pars_lateralis_neurosecretory_cell,retrocerebral_complex_neurosecretory_cell,l_NSC_CRZ,retrocerebral complex,right,9,EFF_06,#EF9334,"composite_cell_type: l_NSC_CRZ cell_function: cardiostimulation,energy_metabolism,stress_tolerance,hormone_regulation <br>root_id: 720575941585572830"
-7.077937914339187,1.8704214608193168,720575941585908446,acetylcholine,left_antennal_nerve,central_brain,motor,left,putative_primary,antenna_motor,NA,antenna,CB0750,antenna_motor_neuron,antenna_motor_neuron,CB0750,antenna,left,12,EFF_05,#3D9D98,composite_cell_type: CB0750 cell_function: antenna_motor <br>root_id: 720575941585908446
-7.605537725893142,-2.520338864076065,720575941586626182,glutamate,NA,central_brain,visceral_circulatory,left,DILP__prim,food_intake,Ms,digestive tract,m_NSC_DMS,pars_intercerebralis_neurosecretory_cell,digestive_tract_neurosecretory_cell,m_NSC_DMS,digestive tract,left,9,EFF_06,#EF9334,composite_cell_type: m_NSC_DMS cell_function: food_intake <br>root_id: 720575941586626182
-5.450620008913162,-3.7343643615125885,720575941586627462,gaba,NA,ventral_nerve_cord,visceral_circulatory,right,TBD,"diuresis,stress_tolerance,pain_threshold","Dh44,Lk",abdomen,MNad52,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,MNad52,abdomen,right,5,EFF_03,#9C9286,"composite_cell_type: MNad52 cell_function: diuresis,stress_tolerance,pain_threshold <br>root_id: 720575941586627462"
0.6337793336237647,-1.7803040454267731,720575941586951390,unknown,NA,ventral_nerve_cord,motor,left,NA,NA,NA,abdomen,NA,abdomen_motor_neuron,abdomen_motor_neuron,NA,abdomen,left,14,EFF_09,#41A4D5,composite_cell_type: NA cell_function: NA <br>root_id: 720575941586951390
-2.554925514665725,-2.5635736892103425,720575941587267895,unknown,NA,ventral_nerve_cord,motor,left,NA,NA,NA,abdomen,NA,abdomen_motor_neuron,abdomen_motor_neuron,NA,abdomen,left,4,EFF_01,#79B2E0,composite_cell_type: NA cell_function: NA <br>root_id: 720575941587267895
7.238502667936204,0.2954248478532562,720575941587334199,glutamate,NA,ventral_nerve_cord,motor,left,NA,leg_motor,pull_long_tendon,middle leg,long_tendon_muscle_A_dipalpha,leg_motor_neuron,middle_leg_motor_neuron,long_tendon_muscle_A_dipalpha,middle leg,left,1,EFF_10,#7E378C,composite_cell_type: long_tendon_muscle_A_dipalpha cell_function: leg_motor <br>root_id: 720575941587334199
1.253583835157273,5.844984202635361,720575941587428151,gaba,right_mesothoracic_leg_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,flex_femur_tibia_joint,middle leg,accessory_tibia_flexor_C,leg_motor_neuron,middle_leg_motor_neuron,accessory_tibia_flexor_C,middle leg,right,2,EFF_12,#695B52,composite_cell_type: accessory_tibia_flexor_C cell_function: leg_motor <br>root_id: 720575941587428151
-7.505254579988601,1.9471061220289,720575941588099140,glutamate,right_maxillary-labial_nerve,central_brain,motor,right,putative_primary,proboscis_motor,NA,proboscis,CB0720,proboscis_motor_neuron,proboscis_motor_neuron,CB0720,proboscis,right,12,EFF_05,#3D9D98,composite_cell_type: CB0720 cell_function: proboscis_motor <br>root_id: 720575941588099140
-7.437994314638259,2.016792490136696,720575941588254206,gaba,right_maxillary-labial_nerve,central_brain,motor,right,putative_primary,proboscis_motor,NA,proboscis,CB0720,proboscis_motor_neuron,proboscis_motor_neuron,CB0720,proboscis,right,12,EFF_05,#3D9D98,composite_cell_type: CB0720 cell_function: proboscis_motor <br>root_id: 720575941588254206
-4.12548620840657,-4.157035202729629,720575941588633740,octopamine,NA,ventral_nerve_cord,motor,right,NA,NA,NA,abdomen,NA,abdomen_motor_neuron,abdomen_motor_neuron,NA,abdomen,right,10,EFF_02,#FAC240,composite_cell_type: NA cell_function: NA <br>root_id: 720575941588633740
-1.770491374937179,-3.0861142585157624,720575941588920631,gaba,NA,ventral_nerve_cord,motor,right,06A,NA,NA,abdomen,MNad10_A2,abdomen_motor_neuron,abdomen_motor_neuron,MNad10,abdomen,right,4,EFF_01,#79B2E0,composite_cell_type: MNad10_A2 cell_function: NA <br>root_id: 720575941588920631
-7.640340162721755,1.7609705431283245,720575941589105292,gaba,left_maxillary-labial_nerve,central_brain,motor,left,putative_primary,proboscis_motor,NA,proboscis,CB0762,proboscis_motor_neuron,proboscis_motor_neuron,CB0762,proboscis,left,12,EFF_05,#3D9D98,composite_cell_type: CB0762 cell_function: proboscis_motor <br>root_id: 720575941589105292
1.2021023497904517,5.770988374006821,720575941589587710,acetylcholine,right_mesothoracic_leg_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,flex_femur_tibia_joint,middle leg,accessory_tibia_flexor_A_T2,leg_motor_neuron,middle_leg_motor_neuron,accessory_tibia_flexor_A,middle leg,right,2,EFF_12,#695B52,composite_cell_type: accessory_tibia_flexor_A_T2 cell_function: leg_motor <br>root_id: 720575941589587710
6.269776986631272,0.08857586885697932,720575941589657598,acetylcholine,left_mesothoracic_leg_nerve,ventral_nerve_cord,motor,left,NA,leg_motor,move_coxa_posterior,middle leg,sternal_posterior_rotator_MesoLN_dorsal_5_T2,leg_motor_neuron,middle_leg_motor_neuron,sternal_posterior_rotator_MesoLN_dorsal_5,middle leg,left,1,EFF_10,#7E378C,composite_cell_type: sternal_posterior_rotator_MesoLN_dorsal_5_T2 cell_function: leg_motor <br>root_id: 720575941589657598
3.3654457793558814,4.196688800108506,720575941590014007,unknown,NA,ventral_nerve_cord,motor,right,NA,leg_motor,flex_femur_tibia_joint,front leg,accessory_tibia_flexor_A_out_of_bundle_T1,leg_motor_neuron,front_leg_motor_neuron,accessory_tibia_flexor_A_out_of_bundle,front leg,right,6,EFF_13,#CF603E,composite_cell_type: accessory_tibia_flexor_A_out_of_bundle_T1 cell_function: leg_motor <br>root_id: 720575941590014007
2.281683372053025,-2.3527248809217682,720575941590220684,unknown,left_posterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,motor,left,NA,wing_power,NA,wing power,DVM3a-b_T1,wing_motor_neuron,wing_power_motor_neuron,DVM3a-b,wing power,left,3,EFF_08,#9FB555,composite_cell_type: DVM3a-b_T1 cell_function: wing_power <br>root_id: 720575941590220684
7.636813329252122,2.831501155150009,720575941590872171,unknown,left_prothoracic_leg_nerve,ventral_nerve_cord,motor,left,NA,leg_motor,flex_femur_tibia_joint,front leg,accessory_tibia_flexor_A_T1,leg_motor_neuron,front_leg_motor_neuron,accessory_tibia_flexor_A,front leg,left,7,EFF_11,#55B151,composite_cell_type: accessory_tibia_flexor_A_T1 cell_function: leg_motor <br>root_id: 720575941590872171
1.5332738623942115,5.46257010008104,720575941591037547,acetylcholine,right_mesothoracic_leg_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,pull_long_tendon,middle leg,long_tendon_muscle_B_T2,leg_motor_neuron,middle_leg_motor_neuron,long_tendon_muscle_B,middle leg,right,2,EFF_12,#695B52,composite_cell_type: long_tendon_muscle_B_T2 cell_function: leg_motor <br>root_id: 720575941591037547
-4.401948286501052,-4.216284603822158,720575941591284364,octopamine,NA,ventral_nerve_cord,motor,left,TBD,NA,NA,abdomen,MNad65,abdomen_motor_neuron,abdomen_motor_neuron,MNad65,abdomen,left,10,EFF_02,#FAC240,composite_cell_type: MNad65 cell_function: NA <br>root_id: 720575941591284364
-2.1781219973241113,-3.0182813117384186,720575941592106859,acetylcholine,NA,ventral_nerve_cord,motor,right,TBD,NA,NA,abdomen,MNad16_A3,abdomen_motor_neuron,abdomen_motor_neuron,MNad16,abdomen,right,4,EFF_01,#79B2E0,composite_cell_type: MNad16_A3 cell_function: NA <br>root_id: 720575941592106859
3.4059826598490455,3.548078089010788,720575941592225831,gaba,right_dorsal_prothoracic_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,move_coxa_anterior,front leg,tergopleural_promotor_pleural_promotor_miller_28_30,leg_motor_neuron,front_leg_motor_neuron,tergopleural_promotor_pleural_promotor_miller_28_30,front leg,right,6,EFF_13,#CF603E,composite_cell_type: tergopleural_promotor_pleural_promotor_miller_28_30 cell_function: leg_motor <br>root_id: 720575941592225831
3.437781022580979,4.3027745773912205,720575941592581671,unknown,right_prothoracic_leg_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,pull_long_tendon,front leg,long_tendon_muscle_A,leg_motor_neuron,front_leg_motor_neuron,long_tendon_muscle_A,front leg,right,6,EFF_13,#CF603E,composite_cell_type: long_tendon_muscle_A cell_function: leg_motor <br>root_id: 720575941592581671
-6.312770201173904,-4.251853794801162,720575941593148011,unknown,NA,ventral_nerve_cord,motor,left,NA,NA,NA,abdomen,NA,abdomen_motor_neuron,abdomen_motor_neuron,NA,abdomen,left,5,EFF_03,#9C9286,composite_cell_type: NA cell_function: NA <br>root_id: 720575941593148011
-6.445329500642898,-3.1665733764051667,720575941593292401,gaba,NA,ventral_nerve_cord,visceral_circulatory,right,00B,NA,NA,abdomen,EN00B026_A5,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,EN00B026,abdomen,right,5,EFF_03,#9C9286,composite_cell_type: EN00B026_A5 cell_function: NA <br>root_id: 720575941593292401
-5.688395334688308,-3.1580704162000885,720575941593631013,octopamine,NA,ventral_nerve_cord,motor,right,TBD,NA,NA,abdomen,MNad09_A6,abdomen_motor_neuron,abdomen_motor_neuron,MNad09,abdomen,right,5,EFF_03,#9C9286,composite_cell_type: MNad09_A6 cell_function: NA <br>root_id: 720575941593631013
3.399171517881272,3.3084727814317474,720575941593715569,gaba,right_prothoracic_accessory_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,move_coxa_posterior_lateral,front leg,pleural_remotor_and_abductor_miller_29,leg_motor_neuron,front_leg_motor_neuron,pleural_remotor_and_abductor_miller_29,front leg,right,6,EFF_13,#CF603E,composite_cell_type: pleural_remotor_and_abductor_miller_29 cell_function: leg_motor <br>root_id: 720575941593715569
3.39283768990886,3.908738999617172,720575941593802373,gaba,right_ventral_prothoracic_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,extend_coxa_trochanter_joint,front leg,tergotrochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,tergotrochanter_extensor,front leg,right,6,EFF_13,#CF603E,composite_cell_type: tergotrochanter_extensor cell_function: leg_motor <br>root_id: 720575941593802373
-6.336609198061111,-1.7080422351240387,720575941593821547,glutamate,abdominal_nerve_trunk,ventral_nerve_cord,motor,left,TBD,NA,NA,thoracic abdominal segmental,ENXXX226_A5,thoracic_abdominal_segmental_motor_neuron,thoracic_abdominal_segmental_motor_neuron,ENXXX226,thoracic abdominal segmental,left,11,EFF_04,#F35438,composite_cell_type: ENXXX226_A5 cell_function: NA <br>root_id: 720575941593821547
3.326062844785569,3.69089189077623,720575941593843589,gaba,right_ventral_prothoracic_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,extend_coxa_trochanter_joint,front leg,sternotrochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,sternotrochanter_extensor,front leg,right,6,EFF_13,#CF603E,composite_cell_type: sternotrochanter_extensor cell_function: leg_motor <br>root_id: 720575941593843589
-2.0571496619855187,-3.0513685653089753,720575941593984645,acetylcholine,NA,ventral_nerve_cord,motor,right,TBD,NA,NA,abdomen,MNad02_A4,abdomen_motor_neuron,abdomen_motor_neuron,MNad02,abdomen,right,4,EFF_01,#79B2E0,composite_cell_type: MNad02_A4 cell_function: NA <br>root_id: 720575941593984645
0.8149770961130836,5.721101193678452,720575941594091397,gaba,right_mesothoracic_leg_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,flex_coxa_trochanter_joint,middle leg,trochanter_flexor_MesoAN_T2,leg_motor_neuron,middle_leg_motor_neuron,trochanter_flexor_MesoAN,middle leg,right,2,EFF_12,#695B52,composite_cell_type: trochanter_flexor_MesoAN_T2 cell_function: leg_motor <br>root_id: 720575941594091397
-6.397956682649734,-1.7458966681837311,720575941594226215,glutamate,right_fourth_abdominal_nerve,ventral_nerve_cord,motor,right,TBD,NA,NA,thoracic abdominal segmental,ENXXX226_A1,thoracic_abdominal_segmental_motor_neuron,thoracic_abdominal_segmental_motor_neuron,ENXXX226,thoracic abdominal segmental,right,11,EFF_04,#F35438,composite_cell_type: ENXXX226_A1 cell_function: NA <br>root_id: 720575941594226215
1.9400841460551002,-2.2276013800977936,720575941594743921,unknown,NA,ventral_nerve_cord,visceral_circulatory,left,NA,NA,NA,wing,efferent_pdmn_neuron,ventral_nerve_cord_neurosecretory_cell,wing_neurosecretory_cell,efferent_pdmn_neuron,wing,left,3,EFF_08,#9FB555,composite_cell_type: efferent_pdmn_neuron cell_function: NA <br>root_id: 720575941594743921
6.628469632657883,0.30031064058549495,720575941595151237,gaba,left_mesothoracic_leg_nerve,ventral_nerve_cord,motor,left,NA,leg_motor,extend_coxa_trochanter_joint,middle leg,sternotrochanter_extensor_MesoLN_dorsal_3,leg_motor_neuron,middle_leg_motor_neuron,sternotrochanter_extensor_MesoLN_dorsal_3,middle leg,left,1,EFF_10,#7E378C,composite_cell_type: sternotrochanter_extensor_MesoLN_dorsal_3 cell_function: leg_motor <br>root_id: 720575941595151237
-4.223716570345046,-4.320795387971328,720575941595182629,octopamine,abdominal_nerve_trunk,ventral_nerve_cord,motor,right,NA,ovulation,NA,reproductive tract,CMU-like_A9,abdomen_motor_neuron,abdomen_motor_neuron,CMU-like,reproductive tract,right,10,EFF_02,#FAC240,composite_cell_type: CMU-like_A9 cell_function: ovulation <br>root_id: 720575941595182629
6.378368066343186,-0.508727879273819,720575941595299111,gaba,left_metathoracic_leg_nerve,ventral_nerve_cord,motor,left,NA,leg_motor,unknown_leg_movement,hind leg,femur_reductor_dorsomedial_ribbon,leg_motor_neuron,hind_leg_motor_neuron,femur_reductor_dorsomedial_ribbon,hind leg,left,1,EFF_10,#7E378C,composite_cell_type: femur_reductor_dorsomedial_ribbon cell_function: leg_motor <br>root_id: 720575941595299111
-2.383785559145095,-2.66904577707045,720575941595536005,gaba,NA,ventral_nerve_cord,motor,left,TBD,NA,NA,abdomen,MNad11_A2,abdomen_motor_neuron,abdomen_motor_neuron,MNad11,abdomen,left,4,EFF_01,#79B2E0,composite_cell_type: MNad11_A2 cell_function: NA <br>root_id: 720575941595536005
3.505673574003098,3.4572586109758148,720575941595712448,gaba,right_prothoracic_accessory_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,move_coxa_posterior,front leg,sternal_posterior_rotator_miller_32_T1,leg_motor_neuron,front_leg_motor_neuron,sternal_posterior_rotator_miller_32,front leg,right,6,EFF_13,#CF603E,composite_cell_type: sternal_posterior_rotator_miller_32_T1 cell_function: leg_motor <br>root_id: 720575941595712448
-7.266381575075271,-2.7454889724134675,720575941595761445,peptide,NA,ventral_nerve_cord,visceral_circulatory,right,TBD,"diuresis,stress_tolerance,pain_threshold","Dh44,Lk",abdomen,MNad21_A1,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,MNad21,abdomen,right,9,EFF_06,#EF9334,"composite_cell_type: MNad21_A1 cell_function: diuresis,stress_tolerance,pain_threshold <br>root_id: 720575941595761445"
-6.479254080263259,-3.169806332337784,720575941595769381,gaba,NA,ventral_nerve_cord,visceral_circulatory,right,TBD,"diuresis,stress_tolerance,pain_threshold","Dh44,Lk",abdomen,MNad13_A5,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,MNad13,abdomen,right,5,EFF_03,#9C9286,"composite_cell_type: MNad13_A5 cell_function: diuresis,stress_tolerance,pain_threshold <br>root_id: 720575941595769381"
7.6099082694376685,2.7278325250268707,720575941595856540,unknown,left_prothoracic_leg_nerve,ventral_nerve_cord,motor,left,NA,leg_motor,flex_femur_tibia_joint,front leg,accessory_tibia_flexor_B_T1,leg_motor_neuron,front_leg_motor_neuron,accessory_tibia_flexor_B,front leg,left,7,EFF_11,#55B151,composite_cell_type: accessory_tibia_flexor_B_T1 cell_function: leg_motor <br>root_id: 720575941595856540
2.5144249663676,-2.1377032706617585,720575941596050112,gaba,right_posterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,motor,left,NA,wing_power,NA,wing power,DLM5,wing_motor_neuron,wing_power_motor_neuron,DLM5,wing power,right,3,EFF_08,#9FB555,composite_cell_type: DLM5 cell_function: wing_power <br>root_id: 720575941596050112
7.0732003913248755,0.258272795927597,720575941596095877,gaba,NA,ventral_nerve_cord,motor,left,NA,leg_motor,flex_femur_tibia_joint,middle leg,accessory_tibia_flexor_C,leg_motor_neuron,middle_leg_motor_neuron,accessory_tibia_flexor_C,middle leg,left,1,EFF_10,#7E378C,composite_cell_type: accessory_tibia_flexor_C cell_function: leg_motor <br>root_id: 720575941596095877
-7.260742975679519,-2.7219761321424714,720575941596267121,glutamate,NA,ventral_nerve_cord,visceral_circulatory,right,TBD,"diuresis,stress_tolerance,pain_threshold","Dh44,Lk",abdomen,MNad18_A2,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,MNad18,abdomen,right,9,EFF_06,#EF9334,"composite_cell_type: MNad18_A2 cell_function: diuresis,stress_tolerance,pain_threshold <br>root_id: 720575941596267121"
0.9953328833903052,5.985288768065049,720575941596369541,gaba,right_posterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,motor,right,NA,jump_escape,extend_coxa_trochanter_joint,middle leg,tergotrochanter_extensor_TT,leg_motor_neuron,middle_leg_motor_neuron,tergotrochanter_extensor_TT,middle leg,right,2,EFF_12,#695B52,composite_cell_type: tergotrochanter_extensor_TT cell_function: jump_escape <br>root_id: 720575941596369541
2.2590538726176,-1.4927745768903962,720575941597267356,acetylcholine,right_anterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,motor,right,NA,wing_tension,NA,wing tension,tpn,wing_motor_neuron,wing_tension_motor_neuron,tpn,wing tension,right,3,EFF_08,#9FB555,composite_cell_type: tpn cell_function: wing_tension <br>root_id: 720575941597267356
2.824332879575608,1.158422200930191,720575941597457564,acetylcholine,left_cervical_nerve,central_brain,motor,left,putative_primary,neck_motor,neck_pitch,neck pitch,CvN4,neck_motor_neuron,neck_pitch_motor_neuron,CvN4,neck pitch,left,8,EFF_14,#E92F2F,composite_cell_type: CvN4 cell_function: neck_motor <br>root_id: 720575941597457564
2.281089709791062,-2.284283013093399,720575941597489344,acetylcholine,right_anterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,motor,right,NA,wing_power,NA,wing power,DVM1a-c_T2,wing_motor_neuron,wing_power_motor_neuron,DVM1a-c,wing power,right,3,EFF_08,#9FB555,composite_cell_type: DVM1a-c_T2 cell_function: wing_power <br>root_id: 720575941597489344
-0.04062099596607904,-1.9091556975721589,720575941597995305,glutamate,NA,ventral_nerve_cord,motor,right,TBD,NA,NA,abdomen,MNad01_A1,abdomen_motor_neuron,abdomen_motor_neuron,MNad01,abdomen,right,14,EFF_09,#41A4D5,composite_cell_type: MNad01_A1 cell_function: NA <br>root_id: 720575941597995305
2.7902642951334693,1.034772126925064,720575941598584768,acetylcholine,right_cervical_nerve,central_brain,motor,left,putative_primary,neck_motor,neck_yaw,neck yaw,CvN2,neck_motor_neuron,neck_yaw_motor_neuron,CvN2,neck yaw,right,8,EFF_14,#E92F2F,composite_cell_type: CvN2 cell_function: neck_motor <br>root_id: 720575941598584768
