id,supervoxel_id,composite_cell_type,super_class,cell_type,side,UMAP1,UMAP2,cluster,colours
720575941518431927,76001336826929271,NA,ascending,NA,right,-30.153485279278154,12.674025166091067,AN_04,#F35438
720575941493998464,76212443059526408,DNge087,descending,DNge087,right,-26.554106693462725,14.830215084609133,DN_09,#EF9334
720575941434859296,76282811803715877,AN07B072,ascending,AN07B072,right,-30.50193117161214,15.132094967421633,AN_04,#F35438
720575941555214593,76001336827001920,AN19B100,ascending,AN19B100,left,-21.41697023411214,20.74675141578589,AN_08,#D73029
720575941565526119,76282811803457591,AN16B078,ascending,AN16B078,left,-25.699112873272295,19.8977237821189,AN_10,#973EA9
720575941487707189,76282811803575726,AN16B112,ascending,AN16B112,left,-27.282654743389482,17.945001232680422,AN_09,#EF9334
720575941452266291,76918398243782754,AN10B037,ascending,AN10B037,left,20.76797773341716,12.298126804885012,AN_22,#FA4141
720575941573385224,76001336760224810,DNge114,descending,DNge114,left,-34.37139413853108,14.248761761244875,DN_05,#9C9286
720575941432771982,76282811803567026,AN16B078,ascending,AN16B078,left,-25.699112873272295,19.8977237821189,AN_10,#973EA9
720575941404813680,76001336826747948,DNg36_b,descending,DNg36_b,left,-35.03571985264241,14.284788715895754,DN_05,#9C9286
720575941461320644,76282811803896012,DNpe054,descending,DNpe054,left,-36.62464807529866,9.57275639778052,DN_05,#9C9286
720575941549510974,76282811803419251,AN16B078,ascending,AN16B078,left,-25.699112873272295,19.8977237821189,AN_10,#973EA9
720575941598325148,76212443059172178,DNge094,descending,DNge094,right,-24.039826374248857,6.051595318373781,DN_06,#695B52
720575941566734836,76001336760001350,SApp19,sensory_ascending,SApp19,right,NA,NA,NA,NA
720575941548952609,76001336759998459,AN07B069,ascending,AN07B069,left,-28.284682254986162,11.773197758254152,AN_04,#F35438
720575941504258839,75930968082626508,DNge025,descending,DNge025,right,-1.3667614867252063,-27.179746997300047,DN_11,#EFB135
720575941478074592,76282811804151400,DNg02_b,descending,DNg02_b,left,-22.54644105930745,-6.101538550797361,DN_03,#B56FCC
720575941533578177,76282811803991064,DNge085,descending,DNge085,right,-21.342625599102373,15.46386967903052,DN_08,#D73029
720575941559458675,76212442992628737,AN08B109,ascending,AN08B109,right,15.774039287372236,8.306453335341555,AN_25,#FAC240
720575941549950207,76071705504133819,AN_GNG_164,ascending,AN_GNG_164,left,13.844186801715498,9.161162960585695,AN_25,#FAC240
720575941603506622,76071636784299572,SApp23,sensory_ascending,SApp23,right,NA,NA,NA,NA
720575941564094720,76282811803754013,AN19B093,ascending,AN19B093,right,-21.068316440777178,22.625791180190188,AN_10,#973EA9
720575941558966766,76071705504076792,AN10B049,ascending,AN10B049,left,21.786454219623213,12.489291775282961,AN_22,#FA4141
720575941465737814,76353180547854839,DNg12_a,descending,DNg12_a,left,-7.466798763470049,-23.880022418442625,DN_11,#EFB135
720575941479434720,76353180480707488,DNg12_e,descending,DNg12_e,left,-2.0903127004665087,-26.40645445579614,DN_11,#EFB135
720575941512498252,76142074248430626,AN08B102,ascending,AN08B102,left,10.158189792438154,7.8792415738669455,AN_25,#FAC240
720575941506644028,76001336826861911,DNge071,descending,DNge071,left,-25.60824869175374,17.07802926307593,DN_09,#EF9334
720575941475557681,75930968149649388,DNg03,descending,DNg03,right,-22.294735889629717,-9.779679667893308,DN_03,#B56FCC
720575941614190099,76282811803898824,DNpe008,descending,DNpe008,left,-37.36376474399983,9.287282574233156,DN_05,#9C9286
720575941483879430,76282811803394022,AN07B071,ascending,AN07B071,right,-31.022217731670732,14.470979321059328,AN_04,#F35438
720575941578736629,75930968082737365,AN07B085,ascending,AN07B085,left,-27.253205280498857,11.049768078383547,AN_04,#F35438
720575941429327063,76284598711511811,AN16B112,ascending,AN16B112,right,-27.282654743389482,17.945001232680422,AN_09,#EF9334
720575941604048830,76071705503848678,AN10B047,ascending,AN10B047,left,24.436308879657393,18.926742184218508,AN_22,#FA4141
720575941570313118,76001336760185860,AN16B078,ascending,AN16B078,right,-25.699112873272295,19.8977237821189,AN_10,#973EA9
720575941669864113,76071705504037900,AN10B039,ascending,AN10B039,left,21.0615301320988,14.056990253981692,AN_22,#FA4141
720575941524375883,75863348587513702,SApp07,sensory_ascending,SApp07,right,NA,NA,NA,NA
720575941506224700,75723229641884850,SApp22,sensory_ascending,SApp22,right,NA,NA,NA,NA
720575941585365214,76001336826999162,DNpe054,descending,DNpe054,right,-36.62464807529866,9.57275639778052,DN_05,#9C9286
720575941508250658,76001336759986230,SApp10,sensory_ascending,SApp10,right,NA,NA,NA,NA
720575941536231105,76282811736750925,NA,descending,NA,left,-30.153485279278154,12.674025166091067,AN_04,#F35438
720575941539767900,76777454798717529,AN07B101,ascending,AN07B101,left,-30.78409860630452,12.151523220595461,AN_04,#F35438
720575941437249836,76353180547830274,AN07B072,ascending,AN07B072,right,-30.50193117161214,15.132094967421633,AN_04,#F35438
720575941463893078,76212443059483128,AN06A092,ascending,AN06A092,right,-29.041464786724443,16.173486340102297,AN_09,#EF9334
720575941730332715,75930968083152111,DNg02_a,descending,DNg02_a,right,-23.680861454204912,-1.3030790209206522,DN_02,#F96A3C
720575941409701035,76001336760069921,SApp10,sensory_ascending,SApp10,right,NA,NA,NA,NA
720575941631615468,76071705504012921,AN10B034_T3,ascending,AN10B034,left,21.741799373431807,15.672872173842531,AN_22,#FA4141
720575941552002815,75792154404108770,DNg57,descending,DNg57,right,20.19949819545329,2.0676685453024923,DN_21,#672775
720575941512782947,76847548329242426,AN07B101,ascending,AN07B101,left,-30.78409860630452,12.151523220595461,AN_04,#F35438
720575941466965725,76353180547899337,DNge024,descending,DNge024,left,-4.8578619768184375,-24.49133337730493,DN_11,#EFB135
720575941483809210,76282811736753758,AN_SPS_IPS_2,ascending,AN_SPS_IPS_2,right,-32.522614460186354,13.250258076247317,AN_04,#F35438
720575941399010595,76001336759980256,SApp19,sensory_ascending,SApp19,right,NA,NA,NA,NA
720575941686310895,76353180547915833,DNge024,descending,DNge024,left,-4.8578619768184375,-24.49133337730493,DN_11,#EFB135
720575941527283366,76636304590571056,AN_GNG_166,ascending,AN_GNG_166,left,21.0052499959904,3.9151660085288107,AN_21,#672775
720575941655733972,76001336826870578,SApp17,sensory_ascending,SApp17,right,NA,NA,NA,NA
720575941503483330,76212442992605851,AN08B101,ascending,AN08B101,right,13.296112079425459,9.630454647597414,AN_25,#FAC240
720575941442478287,75930968082672600,AN19B060,ascending,AN19B060,left,-26.979018192486162,21.871610271987063,AN_10,#973EA9
720575941612937881,76282811736676965,SApp14,sensory_ascending,SApp14,left,NA,NA,NA,NA
720575941505656866,76282811736739677,AN07B091,ascending,AN07B091,right,-31.2320489694637,8.290619480666262,AN_05,#9C9286
720575941666925745,75930968082726321,DNg12_d,descending,DNg12_d,right,-5.311159115032549,-27.272634875718015,DN_11,#EFB135
720575941623908298,76282811803605324,AN07B089,ascending,AN07B089,right,-22.02237222690999,18.257346737441164,AN_08,#D73029
720575941412103535,76071705436523633,AN12B089,ascending,AN12B089,left,8.684873599811201,-3.502299678269285,AN_15,#61BAE7
720575941592514341,76282811803578653,SApp17,sensory_ascending,SApp17,left,NA,NA,NA,NA
720575941451737927,76212442992692745,NA,ascending,NA,right,-30.153485279278154,12.674025166091067,AN_04,#F35438
720575941508688257,76001336760159411,SApp12,sensory_ascending,SApp12,right,NA,NA,NA,NA
720575941623634122,76001336893762775,DNg02_a,descending,DNg02_a,right,-23.680861454204912,-1.3030790209206522,DN_02,#F96A3C
720575941678584253,75723298361315706,SApp16,sensory_ascending,SApp16,right,NA,NA,NA,NA
720575941630493600,76282811803689861,AN07B072,ascending,AN07B072,right,-30.50193117161214,15.132094967421633,AN_04,#F35438
720575941553617124,75652929616635341,SAppxx,sensory_ascending,SAppxx,right,NA,NA,NA,NA
720575941588545335,76071705503761388,SApp23,sensory_ascending,SApp23,right,NA,NA,NA,NA
720575941627576377,76282811803710061,DNge085,descending,DNge085,right,-21.342625599102373,15.46386967903052,DN_08,#D73029
720575941488256976,76142074248486540,AN08B099,ascending,AN08B099,left,13.721905727191572,8.90343438392554,AN_25,#FAC240
720575941611059274,75930418192586856,SApp22,sensory_ascending,SApp22,right,NA,NA,NA,NA
720575941688644315,76282811803683929,DNge085,descending,DNge085,right,-21.342625599102373,15.46386967903052,DN_08,#D73029
720575941413523604,76001336893739146,AN02A046,ascending,AN02A046,right,-0.22572277088582016,-13.184304606858152,AN_12,#9FB555
720575941569505394,76282811803887480,DNpe018,descending,DNpe018,left,-32.54535959263264,4.805139172133547,DN_02,#F96A3C
720575941633124539,76071705503869071,AN10B048,ascending,AN10B048,left,23.765398998065596,27.632640469130617,AN_23,#8D6F58
720575941505239717,76355242602267297,AN_4_None,ascending,AN_4_None,right,NA,NA,NA,NA
720575941603438777,76212443059265884,DNg07,descending,DNg07,right,-16.221881847576494,13.896276104506594,DN_07,#5BB86E
720575941602974649,76001336826996311,DNpe054,descending,DNpe054,right,-36.62464807529866,9.57275639778052,DN_05,#9C9286
720575941436503359,76282811736244105,AN12B089,ascending,AN12B089,right,8.684873599811201,-3.502299678269285,AN_15,#61BAE7
720575941449604942,76212443059351617,AN19B104,ascending,AN19B104,right,-20.331789951519365,22.060672390517336,AN_08,#D73029
720575941628636130,76001336826716106,SApp17,sensory_ascending,SApp17,right,NA,NA,NA,NA
720575941405473327,76282811804039639,DNge015,descending,DNge015,left,-23.805346470074053,1.3421025157538473,DN_02,#F96A3C
720575941689457883,76212442992510543,AN10B034_T3,ascending,AN10B034,right,21.741799373431807,15.672872173842531,AN_22,#FA4141
720575941593604054,76001336760032809,SApp10,sensory_ascending,SApp10,right,NA,NA,NA,NA
720575941613322003,76001336760182906,AN16B078,ascending,AN16B078,right,-25.699112873272295,19.8977237821189,AN_10,#973EA9
720575941480245327,76142074180726547,SAch01,sensory_ascending,SAch01,right,NA,NA,NA,NA
720575941559946478,76282811803898859,DNpe008,descending,DNpe008,left,-37.36376474399983,9.287282574233156,DN_05,#9C9286
720575941494185344,76001336826824733,SApp17,sensory_ascending,SApp17,right,NA,NA,NA,NA
720575941568305658,76282811736887495,AN07B101,ascending,AN07B101,right,-30.78409860630452,12.151523220595461,AN_04,#F35438
720575941460661188,76001336759959160,SApp10,sensory_ascending,SApp10,right,NA,NA,NA,NA
720575941688582518,76001336826756621,DNge092,descending,DNge092,left,-29.017065983013506,15.905633556899172,DN_09,#EF9334
720575941546363169,76001336760088025,SApp13,sensory_ascending,SApp13,right,NA,NA,NA,NA
720575941553530503,76003536186090548,SApp10,sensory_ascending,SApp10,right,NA,NA,NA,NA
720575941404619888,76286386021947927,AN19B104,ascending,AN19B104,left,-20.331789951519365,22.060672390517336,AN_08,#D73029
720575941626302858,76353180547788614,DNg12_e,descending,DNg12_e,left,-2.0903127004665087,-26.40645445579614,DN_11,#EFB135
720575941454124781,76353180547952906,DNg12_a,descending,DNg12_a,left,-7.466798763470049,-23.880022418442625,DN_11,#EFB135
720575941560655784,76001336760156385,AN16B078,ascending,AN16B078,right,-25.699112873272295,19.8977237821189,AN_10,#973EA9
720575941688242328,75930968082586938,DNge024,descending,DNge024,right,-4.8578619768184375,-24.49133337730493,DN_11,#EFB135
720575941589969292,76001336760050173,SApp19,sensory_ascending,SApp19,right,NA,NA,NA,NA
720575941661385784,76001336760001293,SApp04,sensory_ascending,SApp04,right,NA,NA,NA,NA
720575941460087251,75930968082712471,AN07B072,ascending,AN07B072,left,-30.50193117161214,15.132094967421633,AN_04,#F35438
720575941596600709,76001336760307999,DNge116,descending,DNge116,left,-24.44401071567952,13.769292461928469,DN_09,#EF9334
720575941499397003,75930968082550102,SApp06,sensory_ascending,SApp06,right,NA,NA,NA,NA
720575941574226024,75930968082487783,DNge020,descending,DNge020,right,-2.7545525838893603,-27.57226027244653,DN_11,#EFB135
720575941652278033,76001336827205229,DNge087,descending,DNge087,left,-26.554106693462725,14.830215084609133,DN_09,#EF9334
720575941431577007,75930968083287055,DNg02_a,descending,DNg02_a,right,-23.680861454204912,-1.3030790209206522,DN_02,#F96A3C
720575941551115775,76142074247792790,SAch01,sensory_ascending,SAch01,right,NA,NA,NA,NA
720575941535332952,76001336826909544,DNpe008,descending,DNpe008,right,-37.36376474399983,9.287282574233156,DN_05,#9C9286
720575941534800618,76001336827165694,DNge071,descending,DNge071,left,-25.60824869175374,17.07802926307593,DN_09,#EF9334
720575941551514686,76142074248422400,AN08B102,ascending,AN08B102,right,10.158189792438154,7.8792415738669455,AN_25,#FAC240
720575941445638932,76001336759937858,SApp19,sensory_ascending,SApp19,right,NA,NA,NA,NA
720575941472826976,76001336826864881,SApp17,sensory_ascending,SApp17,right,NA,NA,NA,NA
720575941541832733,76282811803393999,SApp20,sensory_ascending,SApp20,left,NA,NA,NA,NA
720575941549428991,76286179595105758,NA,ascending,NA,left,-30.153485279278154,12.674025166091067,AN_04,#F35438
720575941478631786,75930968082718067,SA_DMT_DMetaN_8,ascending,SA_DMT_DMetaN_8,left,NA,NA,NA,NA
720575941452264361,76282811803895987,DNge071,descending,DNge071,right,-25.60824869175374,17.07802926307593,DN_09,#EF9334
720575941501922498,76707086121230492,AN07B091,ascending,AN07B091,left,-31.2320489694637,8.290619480666262,AN_05,#9C9286
720575941554228481,76353180547907589,DNg12_e,descending,DNg12_e,left,-2.0903127004665087,-26.40645445579614,DN_11,#EFB135
720575941625603995,76142074180706343,SAch01,sensory_ascending,SAch01,right,NA,NA,NA,NA
720575941601022710,76282811736730993,AN07B078,ascending,AN07B078,right,-28.763554554180498,9.59215222602759,AN_04,#F35438
720575941501608939,75930968082600696,DNg12_a,descending,DNg12_a,right,-7.466798763470049,-23.880022418442625,DN_11,#EFB135
720575941498434683,76212443059213996,DNge094,descending,DNge094,right,-24.039826374248857,6.051595318373781,DN_06,#695B52
720575941459850707,76212442992338364,AN10B053,ascending,AN10B053,right,23.502179164691572,26.937514889296633,AN_23,#8D6F58
720575941722212666,76142074248438774,AN08B096,ascending,AN08B096,left,13.693674106402998,7.009015667494875,AN_25,#FAC240
720575941353374512,75930968082581389,AN07B085,ascending,AN07B085,left,-27.253205280498857,11.049768078383547,AN_04,#F35438
720575941669591217,76283705022407754,SAch02,sensory_ascending,SAch02,right,NA,NA,NA,NA
720575941569320050,76282811803901575,DNpe054,descending,DNpe054,left,-36.62464807529866,9.57275639778052,DN_05,#9C9286
720575941460274116,76212442992556185,AN10B060,ascending,AN10B060,left,20.925913829608564,11.337508785781008,AN_22,#FA4141
720575941650394901,76001336826695932,SApp22,sensory_ascending,SApp22,right,NA,NA,NA,NA
720575941454031341,76282811736745248,AN07B069,ascending,AN07B069,right,-28.284682254986162,11.773197758254152,AN_04,#F35438
720575941457206854,76071705504096871,AN_GNG_AVLP_1,ascending,AN_GNG_AVLP_1,left,17.10411359767497,5.105725395735842,AN_25,#FAC240
720575941477928834,76847823609661358,AN07B082,ascending,AN07B082,left,-31.499331455425615,10.373096096572024,AN_05,#9C9286
720575941605057901,75930968082709589,NA,ascending,NA,left,-30.153485279278154,12.674025166091067,AN_04,#F35438
720575941573846941,76071705504334245,DNge094,descending,DNge094,left,-24.039826374248857,6.051595318373781,DN_06,#695B52
720575941644047698,76282811736773923,SApp19,sensory_ascending,SApp19,left,NA,NA,NA,NA
720575941538881778,76004017356495285,SApp12,sensory_ascending,SApp12,right,NA,NA,NA,NA
720575941514537731,76001336826806763,SApp02,sensory_ascending,SApp02,right,NA,NA,NA,NA
720575941588874892,76282811803887484,DNpe054,descending,DNpe054,left,-36.62464807529866,9.57275639778052,DN_05,#9C9286
720575941439919295,75930968082620915,DNg12_e,descending,DNg12_e,right,-2.0903127004665087,-26.40645445579614,DN_11,#EFB135
720575941549788961,76282811803945709,DNpe054,descending,DNpe054,left,-36.62464807529866,9.57275639778052,DN_05,#9C9286
720575941506431548,76212442992704124,AN08B043,ascending,AN08B043,right,6.125377197070723,-0.8099825202855052,AN_26,#2C8EC0
720575941430610095,76001336826742222,DNge109,descending,DNge109,left,-35.76021478672444,13.005589115676027,DN_05,#9C9286
720575941588503948,76212442992631577,AN08B112,ascending,AN08B112,right,2.6886890123325635,-1.5616681694420755,AN_26,#2C8EC0
720575941564493831,76001336759923144,SApp10,sensory_ascending,SApp10,right,NA,NA,NA,NA
720575941534998282,75930968082712509,AN06A010,ascending,AN06A010,left,-29.763794880108232,12.764873135146242,AN_04,#F35438
720575941602753782,76142074247897258,SAch02,sensory_ascending,SAch02,right,NA,NA,NA,NA
720575941453487529,75863692319260312,SApp22,sensory_ascending,SApp22,right,NA,NA,NA,NA
720575941450027101,75930968082698416,AN07B072,ascending,AN07B072,left,-30.50193117161214,15.132094967421633,AN_04,#F35438
720575941482713341,76001336760194695,DNg07,descending,DNg07,left,-16.221881847576494,13.896276104506594,DN_07,#5BB86E
720575941515329859,76001336760093674,AN16B078,ascending,AN16B078,right,-25.699112873272295,19.8977237821189,AN_10,#973EA9
720575941472597051,75930968082606437,DNge020,descending,DNge020,right,-2.7545525838893603,-27.57226027244653,DN_11,#EFB135
720575941393196950,76001336826906737,DNpe054,descending,DNpe054,right,-36.62464807529866,9.57275639778052,DN_05,#9C9286
720575941645365960,76282811803368914,SA_DMT_DMetaN,ascending,SA_DMT_DMetaN,left,NA,NA,NA,NA
720575941411527057,76282811803405303,AN07B082,ascending,AN07B082,right,-31.499331455425615,10.373096096572024,AN_05,#9C9286
720575941497064098,75723092269528660,NA,sensory_ascending,NA,right,-30.153485279278154,12.674025166091067,AN_04,#F35438
720575941496967040,76001336759998457,AN07B078,ascending,AN07B078,left,-28.763554554180498,9.59215222602759,AN_04,#F35438
720575941571671709,76212442992677916,AN08B112,ascending,AN08B112,right,2.6886890123325635,-1.5616681694420755,AN_26,#2C8EC0
720575941546494313,76001336826730716,AN_4_None,sensory_ascending,AN_4_None,left,NA,NA,NA,NA
720575941474589489,76282811736699916,SA_DMT_ADMN_11,sensory_ascending,SA_DMT_ADMN_11,left,NA,NA,NA,NA
720575941612646809,75933579892612956,SApp17,sensory_ascending,SApp17,right,NA,NA,NA,NA
720575941623395483,76001336826824705,SAppxx,sensory_ascending,SAppxx,right,NA,NA,NA,NA
720575941566913786,76001336760239606,SApp07,sensory_ascending,SApp07,right,NA,NA,NA,NA
720575941593057064,76282811736596917,AN07B082,ascending,AN07B082,right,-31.499331455425615,10.373096096572024,AN_05,#9C9286
720575941572322569,76001336760191843,SApp09,sensory_ascending,SApp09,right,NA,NA,NA,NA
720575941516887918,76001336826850366,SApp17,sensory_ascending,SApp17,right,NA,NA,NA,NA
720575941562409479,76282811736671442,AN07B082,ascending,AN07B082,right,-31.499331455425615,10.373096096572024,AN_05,#9C9286
720575941563548160,76071705504054444,AN10B034_T1,ascending,AN10B034,left,22.272681255145674,14.778798687514406,AN_22,#FA4141
720575941602726078,76212443059240723,DNge109,descending,DNge109,right,-35.76021478672444,13.005589115676027,DN_05,#9C9286
720575941526636290,75930968082698447,AN19B079,ascending,AN19B079,left,-24.050057392315264,22.40184174781714,AN_10,#973EA9
720575941467559702,75930968083155206,DNg06,descending,DNg06,right,-23.165076236919756,-1.4235408424767435,DN_02,#F96A3C
720575941720258362,76282811803578656,DNg36_b,descending,DNg36_b,right,-35.03571985264241,14.284788715895754,DN_05,#9C9286
720575941438848479,75788787686938655,DNpe054,descending,DNpe054,right,-36.62464807529866,9.57275639778052,DN_05,#9C9286
720575941574640136,76282811736776815,AN07B069,ascending,AN07B069,right,-28.284682254986162,11.773197758254152,AN_04,#F35438
720575941571691165,76142074180767564,SAch01,sensory_ascending,SAch01,right,NA,NA,NA,NA
720575941492003559,76565867127215680,SAch02,sensory_ascending,SAch02,left,NA,NA,NA,NA
720575941471346016,76282811803444018,AN07B089,ascending,AN07B089,right,-22.02237222690999,18.257346737441164,AN_08,#D73029
720575941531974629,76001336826798043,DNg36_b,descending,DNg36_b,left,-35.03571985264241,14.284788715895754,DN_05,#9C9286
720575941539582669,76071705503860239,AN10B048,ascending,AN10B048,left,23.765398998065596,27.632640469130617,AN_23,#8D6F58
720575941609482413,75653067122700206,SApp16,sensory_ascending,SApp16,right,NA,NA,NA,NA
720575941609599078,76001336826795220,SApp01,sensory_ascending,SApp01,right,NA,NA,NA,NA
720575941572925583,76001336826736529,AN16B078,ascending,AN16B078,right,-25.699112873272295,19.8977237821189,AN_10,#973EA9
720575941562066088,76282811803394012,AN07B071,ascending,AN07B071,right,-31.022217731670732,14.470979321059328,AN_04,#F35438
720575941628710694,76212443059274101,DNge116,descending,DNge116,right,-24.44401071567952,13.769292461928469,DN_09,#EF9334
720575941512840953,76001336760153227,SApp05,sensory_ascending,SApp05,right,NA,NA,NA,NA
720575941533990488,76001336759934840,SApp10,sensory_ascending,SApp10,right,NA,NA,NA,NA
720575941645203576,76001336760200608,SApp09,sensory_ascending,SApp09,right,NA,NA,NA,NA
720575941495343047,76001336760009951,SApp20,sensory_ascending,SApp20,right,NA,NA,NA,NA
720575941390285462,75930968083141165,DNg05_b,descending,DNg05_b,right,-26.75223634739339,0.18284319644842728,DN_02,#F96A3C
720575941605091518,76282811803833092,DNge085,descending,DNge085,right,-21.342625599102373,15.46386967903052,DN_08,#D73029
720575941595808039,76212442992662829,AN08B061,ascending,AN08B061,right,13.112513561053877,6.646857845839602,AN_25,#FAC240
720575941518246327,76001336826666315,AN16B078,ascending,AN16B078,right,-25.699112873272295,19.8977237821189,AN_10,#973EA9
720575941579361873,76075622984021705,AN10B060,ascending,AN10B060,left,20.925913829608564,11.337508785781008,AN_22,#FA4141
720575941498833531,76005254239724028,AN10B047,ascending,AN10B047,left,24.436308879657393,18.926742184218508,AN_22,#FA4141
720575941436005650,76282811736651589,SApp14,sensory_ascending,SApp14,left,NA,NA,NA,NA
720575941653952217,76282811736688557,SApp11,sensory_ascending,SApp11,left,NA,NA,NA,NA
720575941592898341,76070743163084425,SAch02,sensory_ascending,SAch02,right,NA,NA,NA,NA
720575941533567754,76282811803692755,DNge071,descending,DNge071,right,-25.60824869175374,17.07802926307593,DN_09,#EF9334
720575941459157151,76282811736731002,AN07B091,ascending,AN07B091,right,-31.2320489694637,8.290619480666262,AN_05,#9C9286
720575941690171355,76212442992332573,AN10B056,ascending,AN10B056,right,23.06717397670329,13.357428181227785,AN_22,#FA4141
720575941524958118,76212443059345863,DNge109,descending,DNge109,right,-35.76021478672444,13.005589115676027,DN_05,#9C9286
720575941507443841,76142074248477731,AN08B102,ascending,AN08B102,left,10.158189792438154,7.8792415738669455,AN_25,#FAC240
720575941566725991,76212442992329756,AN10B048,ascending,AN10B048,right,23.765398998065596,27.632640469130617,AN_23,#8D6F58
720575941576080822,76282811803474335,SApp15,sensory_ascending,SApp15,left,NA,NA,NA,NA
720575941689892760,76282811736682796,SApp21,sensory_ascending,SApp21,left,NA,NA,NA,NA
720575941538209229,76493024548945918,DNg10,descending,DNg10,left,-30.150277118877764,20.084630596694094,DN_09,#EF9334
720575941545863785,75930968082695622,AN_4_None,ascending,AN_4_None,left,NA,NA,NA,NA
720575941578888949,76282811803917816,SApp07,sensory_ascending,SApp07,left,NA,NA,NA,NA
720575941537718653,75930968082726302,DNg12_e,descending,DNg12_e,right,-2.0903127004665087,-26.40645445579614,DN_11,#EFB135
720575941545086088,76142074248410974,AN08B106,ascending,AN08B106,left,5.2917657087284375,-1.4427889704140604,AN_26,#2C8EC0
720575941481960134,76282811803857525,SApp09,sensory_ascending,SApp09,left,NA,NA,NA,NA
720575941444536746,76282811803882146,DNpe054,descending,DNpe054,left,-36.62464807529866,9.57275639778052,DN_05,#9C9286
720575941624312458,76282811803730309,SApp09,sensory_ascending,SApp09,left,NA,NA,NA,NA
720575941515899994,76282811803387746,AN16B078,ascending,AN16B078,left,-25.699112873272295,19.8977237821189,AN_10,#973EA9
720575941441610587,75793529666303943,SApp02,sensory_ascending,SApp02,right,NA,NA,NA,NA
720575941483888450,76001336826620982,SApp05,sensory_ascending,SApp05,right,NA,NA,NA,NA
720575941689710299,76001336760088054,AN16B078,ascending,AN16B078,right,-25.699112873272295,19.8977237821189,AN_10,#973EA9
720575941429542615,76001336826771943,SApp22,sensory_ascending,SApp22,right,NA,NA,NA,NA
720575941474474270,75793323441135416,SApp08,sensory_ascending,SApp08,right,NA,NA,NA,NA
720575941537448061,76282811803817150,SApp16,sensory_ascending,SApp16,left,NA,NA,NA,NA
720575941438206431,74879560827115180,SApp08,sensory_ascending,SApp08,right,NA,NA,NA,NA
720575941623818348,76001336760072826,SApp10,sensory_ascending,SApp10,right,NA,NA,NA,NA
720575941573370696,76353180547802462,DNg12,descending,DNg12,left,-4.595102768139238,-24.78367079490747,DN_11,#EFB135
720575941584961246,76142074180703535,SAxx02,sensory_ascending,SAxx02,right,NA,NA,NA,NA
720575941573346230,76282811803627905,SApp12,sensory_ascending,SApp12,left,NA,NA,NA,NA
720575941720197690,76282811736640399,AN07B091,ascending,AN07B091,right,-31.2320489694637,8.290619480666262,AN_05,#9C9286
720575941544541364,76212442992583371,AN08B112,ascending,AN08B112,right,2.6886890123325635,-1.5616681694420755,AN_26,#2C8EC0
720575941662536316,75793461013961718,SApp05,sensory_ascending,SApp05,right,NA,NA,NA,NA
720575941503529522,76001336827241947,DNg10,descending,DNg10,left,-30.150277118877764,20.084630596694094,DN_09,#EF9334
720575941458263024,76282811736745247,AN07B082,ascending,AN07B082,right,-31.499331455425615,10.373096096572024,AN_05,#9C9286
720575941547837501,76282811803657394,SApp22,sensory_ascending,SApp22,left,NA,NA,NA,NA
720575941562316039,75652929616655583,SApp02,sensory_ascending,SApp02,right,NA,NA,NA,NA
720575941513411930,76001336826887437,SApp08,sensory_ascending,SApp08,right,NA,NA,NA,NA
720575941449196922,76282811803529318,SApp07,sensory_ascending,SApp07,left,NA,NA,NA,NA
720575941486460813,76142074247911415,SAxx02,sensory_ascending,SAxx02,left,NA,NA,NA,NA
720575941542584837,75930968082606383,DNge020,descending,DNge020,right,-2.7545525838893603,-27.57226027244653,DN_11,#EFB135
720575941569424372,76282811803868265,DNpe054,descending,DNpe054,left,-36.62464807529866,9.57275639778052,DN_05,#9C9286
720575941414315409,76282811803454920,SApp08,sensory_ascending,SApp08,left,NA,NA,NA,NA
720575941428550537,76001336760032798,SApp13,sensory_ascending,SApp13,right,NA,NA,NA,NA
720575941612873692,76001336759943863,SApp20,sensory_ascending,SApp20,right,NA,NA,NA,NA
720575941600902841,76001336760006987,SApp18,sensory_ascending,SApp18,right,NA,NA,NA,NA
720575941507062341,76071705504205798,AN08B109,ascending,AN08B109,left,15.774039287372236,8.306453335341555,AN_25,#FAC240
720575941546390204,76001336760206674,SApp09,sensory_ascending,SApp09,right,NA,NA,NA,NA
720575941611136614,76142074247892061,SAchxx,sensory_ascending,SAchxx,left,NA,NA,NA,NA
720575941437188575,76001336759931879,SApp19,sensory_ascending,SApp19,right,NA,NA,NA,NA
720575941483870018,76282811736792236,SApp02,sensory_ascending,SApp02,left,NA,NA,NA,NA
720575941505530658,75859705784654748,SApp22,sensory_ascending,SApp22,right,NA,NA,NA,NA
720575941469370688,76282811803956907,DNg10,descending,DNg10,right,-30.150277118877764,20.084630596694094,DN_09,#EF9334
720575941516023699,76001336760250129,SApp09,sensory_ascending,SApp09,right,NA,NA,NA,NA
720575941468049015,76282811736668618,SApp11,sensory_ascending,SApp11,left,NA,NA,NA,NA
720575941630308549,76001336826800941,SApp08,sensory_ascending,SApp08,right,NA,NA,NA,NA
720575941534075370,76282811803962375,DNge071,descending,DNge071,right,-25.60824869175374,17.07802926307593,DN_09,#EF9334
720575941447918414,75793667105539590,SApp08,sensory_ascending,SApp08,right,NA,NA,NA,NA
720575941449634631,75863486093381093,SAppxx,sensory_ascending,SAppxx,right,NA,NA,NA,NA
